device_id,visit_id,venue_id,visit_start_time,visit_end_time,visit_lat,visit_long,  visit_weight  ,customer_weight,user_home_lat,user_home_long,user_work_lat,user_work_long
5d063aed9cbe6606f5a495ce,5d0bfe222921eb05e7f580c9,b11c324e9d8022ba2a8e6488,1/28/19 11:25,1/28/19 12:12,34.08368683,-84.53905487, 17 ,0,34.20504252,-83.92698825,34.0798053,-84.57546371
5d063aed9cbe6606f5a495ce,5d0c0368b1f9ae0615b75c2c,b11c324e9d8022ba2a8e6488,1/30/19 11:33,1/30/19 12:35,34.08361053,-84.5390625, 17 ,0,34.20536602,-83.92808527,34.08030234,-84.57551926
5d063aed9cbe6606f5a495ce,5d0c06416342190649ab20f6,b11c324e9d8022ba2a8e6488,1/31/19 11:06,1/31/19 12:14,34.08368683,-84.53904724, 17 ,0,34.20361731,-83.92754482,34.08008611,-84.57500518
5a4e78955cad94091bce9d0d,5a73bfc906a8880986635f0a,b11c324e9d8022ba2a8e6488,2/1/18 11:30,2/1/18 12:28,34.0836154,-84.5392219, 42 ,0,34.08943205,-84.62793465,34.27570585,-84.78486811
5a4e78955cad94091bce9d0d,5a9fd9ab900e713eafbc6fce,b11c324e9d8022ba2a8e6488,3/6/18 19:01,3/6/18 20:03,34.0836192,-84.5390247, 40 ,0,34.08820184,-84.62877812,34.27534254,-84.78570081
59b2abe0d0bab41cfc4d4495,5a739b7c590d06045a60f1ba,b11c324e9d8022ba2a8e6488,2/1/18 12:07,2/1/18 12:56,34.0836636,-84.5390226, 41 ,0,34.07294989,-84.49148145,,
59b2abe0d0bab41cfc4d4495,5a7b8613dafc74046b6cdab4,b11c324e9d8022ba2a8e6488,2/7/18 12:55,2/7/18 13:48,34.0837478,-84.5391034, 42 ,0,34.07222664,-84.49177843,,
59b2abe0d0bab41cfc4d4495,5a8b39e250d2e504a917d6e4,b11c324e9d8022ba2a8e6488,2/19/18 6:04,2/19/18 6:54,34.0835804,-84.5390596, 41 ,0,34.07127374,-84.49038352,,
59b2abe0d0bab41cfc4d4495,5a8dde6f81fe3e04abac260b,b11c324e9d8022ba2a8e6488,2/21/18 6:07,2/21/18 7:02,34.0835398,-84.5391227, 40 ,0,34.07149116,-84.49143897,,
59b2abe0d0bab41cfc4d4495,5a909134e603f804b8ab838a,b11c324e9d8022ba2a8e6488,2/23/18 6:07,2/23/18 6:51,34.0836387,-84.5390603, 39 ,0,34.07226649,-84.49161226,,
59b2abe0d0bab41cfc4d4495,5a94867d80b7de04a149f1a6,b11c324e9d8022ba2a8e6488,2/26/18 6:10,2/26/18 7:04,34.0836796,-84.53909, 40 ,0,34.07206858,-84.49376346,,
59b2abe0d0bab41cfc4d4495,5a9727a29d00a140432b266f,b11c324e9d8022ba2a8e6488,2/28/18 6:06,2/28/18 6:53,34.0836353,-84.5391427, 39 ,0,34.07307095,-84.49136867,,
59b2abe0d0bab41cfc4d4495,5a99caa5a3cf540493d3b9b1,b11c324e9d8022ba2a8e6488,3/2/18 6:06,3/2/18 6:57,34.0836079,-84.5390081, 36 ,0,34.07162869,-84.49093771,,
59b2abe0d0bab41cfc4d4495,5a9d59ecd5521d04bbfceb34,b11c324e9d8022ba2a8e6488,3/5/18 5:59,3/5/18 6:59,34.0836121,-84.5390019, 38 ,0,34.0723029,-84.49149484,,
59b2abe0d0bab41cfc4d4495,5a9ffcb5f2fa2804a523fcb6,b11c324e9d8022ba2a8e6488,3/7/18 5:59,3/7/18 6:56,34.0836799,-84.5391034, 37 ,0,34.07177152,-84.49163473,,
59b2abe0d0bab41cfc4d4495,5aa29f6cc0141904885d8dff,b11c324e9d8022ba2a8e6488,3/9/18 5:53,3/9/18 6:49,34.0836708,-84.5391546, 36 ,0,34.0705027,-84.49317843,,
59b2abe0d0bab41cfc4d4495,5aa6942ff42d4d0498a233c9,b11c324e9d8022ba2a8e6488,3/12/18 6:00,3/12/18 6:51,34.0835788,-84.5389937, 39 ,0,34.07156199,-84.49231105,,
59b2abe0d0bab41cfc4d4495,5aa936dd4b413004a155ecc1,b11c324e9d8022ba2a8e6488,3/14/18 6:06,3/14/18 6:54,34.0835752,-84.5391098, 38 ,0,34.07195785,-84.49174494,,
59b2abe0d0bab41cfc4d4495,5aac5aba7a16f164c6940c33,b11c324e9d8022ba2a8e6488,3/16/18 5:59,3/16/18 6:40,34.0836554,-84.5391637, 38 ,0,34.07173255,-84.49101893,,
59b2abe0d0bab41cfc4d4495,5aaff9af6e725c04b3d7c330,b11c324e9d8022ba2a8e6488,3/19/18 6:38,3/19/18 7:26,34.0837224,-84.5390173, 38 ,0,34.07261214,-84.49230771,,
59b2abe0d0bab41cfc4d4495,5ab54f473ed9550740e35be0,b11c324e9d8022ba2a8e6488,3/23/18 6:04,3/23/18 6:53,34.083654,-84.538988, 37 ,0,34.07177663,-84.49172295,,
59b2abe0d0bab41cfc4d4495,5ab953130ccaae06f9a12caf,b11c324e9d8022ba2a8e6488,3/26/18 5:54,3/26/18 6:24,34.083658,-84.539079, 37 ,0,34.07196012,-84.49176328,,
59b2abe0d0bab41cfc4d4495,5abbf5f37e95c4070cc42a01,b11c324e9d8022ba2a8e6488,3/28/18 10:29,3/28/18 11:35,34.083645,-84.539048, 37 ,0,34.07062718,-84.49293631,,
59b2abe0d0bab41cfc4d4495,5abea68a2cf43b06e092c4a0,b11c324e9d8022ba2a8e6488,3/30/18 6:25,3/30/18 7:05,34.0836792,-84.53910828, 37 ,0,34.07123647,-84.49141713,,
59b2abe0d0bab41cfc4d4495,5ac2439d160f1b07e00a8bf5,b11c324e9d8022ba2a8e6488,4/2/18 5:52,4/2/18 6:38,34.08370972,-84.53905487, 37 ,0,34.07148407,-84.49152177,,
59b2abe0d0bab41cfc4d4495,5ac4d90dffd0e60862b2eeed,b11c324e9d8022ba2a8e6488,4/4/18 5:56,4/4/18 6:39,34.08374023,-84.53905487, 36 ,0,34.07238597,-84.49156205,,
59b2abe0d0bab41cfc4d4495,5ac78f78c138e008434679be,b11c324e9d8022ba2a8e6488,4/6/18 5:56,4/6/18 6:40,34.08370209,-84.53918457, 37 ,0,34.0718822,-84.49182312,,
59b2abe0d0bab41cfc4d4495,5acbaa65df40400948b83da3,b11c324e9d8022ba2a8e6488,4/9/18 5:57,4/9/18 6:38,34.083605,-84.539062, 45 ,0,34.07080173,-84.48993948,,
59b2abe0d0bab41cfc4d4495,5ad01b3b8eb35b08a4bc16d4,b11c324e9d8022ba2a8e6488,4/12/18 5:55,4/12/18 6:37,34.083647,-84.539083, 36 ,0,34.07180527,-84.49160587,,
59b2abe0d0bab41cfc4d4495,5ae3545a026c970896146f57,b11c324e9d8022ba2a8e6488,4/27/18 5:53,4/27/18 6:48,34.083576,-84.539222, 49 ,0,34.0700662,-84.49131749,,
59b2abe0d0bab41cfc4d4495,5ae9cfdaaa89f0087eb9660e,b11c324e9d8022ba2a8e6488,5/2/18 5:56,5/2/18 6:39,34.083656,-84.539028, 34 ,0,34.07040162,-84.49101261,,
59b2abe0d0bab41cfc4d4495,5af0291258c31b0868fc2ca9,b11c324e9d8022ba2a8e6488,5/4/18 6:31,5/4/18 7:13,34.08364,-84.539075, 33 ,0,34.07131083,-84.49279497,,
59b2abe0d0bab41cfc4d4495,5af9f615ecc7130857c89446,b11c324e9d8022ba2a8e6488,5/14/18 5:54,5/14/18 6:46,34.083622,-84.539087, 33 ,0,34.07288698,-84.4921606,,
59b2abe0d0bab41cfc4d4495,5afcee4d581682088b568688,b11c324e9d8022ba2a8e6488,5/16/18 13:53,5/16/18 14:36,34.083756,-84.539148, 33 ,0,34.07284571,-84.49250458,,
59b2abe0d0bab41cfc4d4495,5aff2e58ce5d4208745ce7e4,b11c324e9d8022ba2a8e6488,5/18/18 5:56,5/18/18 6:41,34.083698,-84.539125, 31 ,0,34.07180289,-84.49375493,,
59b2abe0d0bab41cfc4d4495,5b02dbd2fde29d088d14de80,b11c324e9d8022ba2a8e6488,5/21/18 5:56,5/21/18 6:37,34.083659,-84.539192, 33 ,0,34.0707422,-84.49203756,,
59b2abe0d0bab41cfc4d4495,5b057fb33becb2085bb081d1,b11c324e9d8022ba2a8e6488,5/23/18 5:57,5/23/18 6:37,34.083618,-84.539114, 33 ,0,34.07124819,-84.49356438,,
59b2abe0d0bab41cfc4d4495,5b1abfa596387b0a86ad6a09,b11c324e9d8022ba2a8e6488,6/8/18 6:02,6/8/18 6:40,34.083631,-84.539, 31 ,0,34.07173914,-84.49212389,,
59b2abe0d0bab41cfc4d4495,5b23ebc329ad230a2190041d,b11c324e9d8022ba2a8e6488,6/15/18 6:40,6/15/18 7:18,34.08378,-84.539156, 29 ,0,34.07181005,-84.49164949,,
59b2abe0d0bab41cfc4d4495,5b31299b85d3e20a066ea3d3,b11c324e9d8022ba2a8e6488,6/25/18 5:56,6/25/18 6:35,34.083647,-84.53905, 30 ,0,34.07171122,-84.49331938,,
59b2abe0d0bab41cfc4d4495,5b6270d6b3c92f0a3e51510e,b11c324e9d8022ba2a8e6488,8/1/18 15:56,8/1/18 16:37,34.083767,-84.539159, 31 ,0,34.07161044,-84.49173087,,
59b2abe0d0bab41cfc4d4495,5b73fc25c705f8091b902c0f,b11c324e9d8022ba2a8e6488,8/13/18 10:46,8/13/18 11:17,34.083542,-84.538958, 30 ,0,34.07056905,-84.49100694,,
59b2abe0d0bab41cfc4d4495,5b752eac3d74890945379427,b11c324e9d8022ba2a8e6488,8/15/18 6:35,8/15/18 7:21,34.083753,-84.539217, 30 ,0,34.07067306,-84.49150964,,
59b2abe0d0bab41cfc4d4495,5b7b41d74e185509d342c17b,b11c324e9d8022ba2a8e6488,8/20/18 6:33,8/20/18 7:14,34.083594,-84.539151, 30 ,0,34.07093072,-84.49093593,,
59b2abe0d0bab41cfc4d4495,5b80352e008e170a21c62969,b11c324e9d8022ba2a8e6488,8/24/18 6:34,8/24/18 7:13,34.083682,-84.539091, 30 ,0,34.07190802,-84.49162061,,
59b2abe0d0bab41cfc4d4495,5bdbad8a4ae8680b1602af2a,b11c324e9d8022ba2a8e6488,11/1/18 15:09,11/1/18 15:59,34.08377075,-84.53928375, 29 ,0,34.0728614,-84.49219192,,
59b2abe0d0bab41cfc4d4495,5bdd2b24cdc85a097880e0a5,b11c324e9d8022ba2a8e6488,11/2/18 16:27,11/2/18 17:30,34.08372498,-84.53908539, 29 ,0,34.0718035,-84.49105156,,
59b2abe0d0bab41cfc4d4495,5be102ada72eec0af95adb0e,b11c324e9d8022ba2a8e6488,11/5/18 15:50,11/5/18 16:33,34.08376312,-84.53909302, 29 ,0,34.07122015,-84.49199995,,
58ca644cd0bab479bc93deeb,5a73b29daa797907af4f1c81,b11c324e9d8022ba2a8e6488,2/1/18 12:12,2/1/18 13:32,34.0835168,-84.5392147, 29 ,0,34.2212031,-84.52532015,34.12098404,-84.5225529
58ca644cd0bab479bc93deeb,5a75a6112e933b07170a6d31,b11c324e9d8022ba2a8e6488,2/2/18 20:20,2/2/18 21:23,34.0836552,-84.5390042, 28 ,0,34.21906933,-84.52330414,34.12088582,-84.5233008
58ca644cd0bab479bc93deeb,5a76f83b6e423307ca8735ac,b11c324e9d8022ba2a8e6488,2/3/18 19:59,2/3/18 21:14,34.0836156,-84.5391292, 28 ,0,34.21956399,-84.52582069,34.12179624,-84.52493529
58ca644cd0bab479bc93deeb,5a7ae93da0dced074b39987c,b11c324e9d8022ba2a8e6488,2/6/18 20:00,2/6/18 21:23,34.0836196,-84.5389727, 29 ,0,34.22006755,-84.52480286,34.12118465,-84.52335293
58ca644cd0bab479bc93deeb,5a7d9c43a42aab58a32e35ce,b11c324e9d8022ba2a8e6488,2/8/18 20:05,2/8/18 21:25,34.0836874,-84.5392008, 30 ,0,34.22027247,-84.52373699,34.12107124,-84.52392229
58ca644cd0bab479bc93deeb,5a7ebe1b37fcfe07fde2a737,b11c324e9d8022ba2a8e6488,2/9/18 19:58,2/9/18 21:15,34.0836282,-84.539077, 31 ,0,34.21852406,-84.52468792,34.12244638,-84.52318825
58ca644cd0bab479bc93deeb,5a8016ce6f036007c614b637,b11c324e9d8022ba2a8e6488,2/10/18 19:50,2/10/18 20:42,34.0835999,-84.5388763, 28 ,0,34.22031332,-84.5236603,34.1213946,-84.52338405
58ca644cd0bab479bc93deeb,5a856552affc20048642f65f,b11c324e9d8022ba2a8e6488,2/14/18 20:06,2/14/18 21:29,34.0836796,-84.5390613, 28 ,0,34.2193878,-84.52437953,34.12108851,-84.52235746
58ca644cd0bab479bc93deeb,5a8bf9a8164ab716611e058d,b11c324e9d8022ba2a8e6488,2/19/18 19:55,2/19/18 20:47,34.0837024,-84.5390895, 27 ,0,34.21907612,-84.52417646,34.12155165,-84.52326424
58ca644cd0bab479bc93deeb,5a929cf9d76dd4138293c38f,b11c324e9d8022ba2a8e6488,2/24/18 20:21,2/24/18 21:21,34.0836642,-84.5391114, 27 ,0,34.22091393,-84.52646183,34.12086201,-84.52344411
58ca644cd0bab479bc93deeb,5a93ecddf9f21512e627939e,b11c324e9d8022ba2a8e6488,2/25/18 18:41,2/25/18 19:41,34.0836553,-84.5390487, 26 ,0,34.21995931,-84.52559308,34.12045713,-84.52378859
58ca644cd0bab479bc93deeb,5a9694b9d767ba153dc7a9ae,b11c324e9d8022ba2a8e6488,2/27/18 20:07,2/27/18 21:00,34.0837131,-84.5391293, 28 ,0,34.22145236,-84.52494757,34.12059337,-84.52181093
58ca644cd0bab479bc93deeb,5a993c7fda3c331226aab6ea,b11c324e9d8022ba2a8e6488,3/1/18 19:57,3/1/18 20:53,34.083563,-84.5389834, 28 ,0,34.22103981,-84.52493009,34.12127841,-84.52342241
58ca644cd0bab479bc93deeb,5a9a8a1c917a4a16170bbaf7,b11c324e9d8022ba2a8e6488,3/2/18 20:49,3/2/18 21:50,34.0836508,-84.5391768, 27 ,0,34.21931178,-84.52601753,34.12147818,-84.52395611
58ca644cd0bab479bc93deeb,5a9fcc0b47a6d5137c861921,b11c324e9d8022ba2a8e6488,3/6/18 21:36,3/6/18 22:33,34.0837269,-84.5391421, 26 ,0,34.22031024,-84.52519303,34.1213445,-84.522911
58ca644cd0bab479bc93deeb,5aa3c5c0e5760c161b4645db,b11c324e9d8022ba2a8e6488,3/9/18 20:29,3/9/18 21:29,34.0836531,-84.5390742, 26 ,0,34.21959329,-84.52682056,34.12098382,-84.52474423
58ca644cd0bab479bc93deeb,5aa5200465a94c13d5aa9779,b11c324e9d8022ba2a8e6488,3/10/18 19:50,3/10/18 20:55,34.0837506,-84.5391849, 28 ,0,34.21944551,-84.52316677,34.12197549,-84.52422433
58ca644cd0bab479bc93deeb,5aa9070ad0e94f683883c401,b11c324e9d8022ba2a8e6488,3/13/18 20:28,3/13/18 21:09,34.0836114,-84.5390476, 26 ,0,34.21961783,-84.52526747,34.12158701,-84.52353798
58ca644cd0bab479bc93deeb,5aaa5929d794ef3637b089a7,b11c324e9d8022ba2a8e6488,3/14/18 20:09,3/14/18 21:08,34.0837499,-84.5390028, 26 ,0,34.21907701,-84.52380651,34.12131787,-84.52503908
58ca644cd0bab479bc93deeb,5aae1be5ebce8f7c5cf9ced4,b11c324e9d8022ba2a8e6488,3/17/18 20:09,3/17/18 21:03,34.0837073,-84.5391307, 27 ,0,34.21987361,-84.52575879,34.12049479,-84.52345481
58ca644cd0bab479bc93deeb,5ab220ae4e68983d5a70d775,b11c324e9d8022ba2a8e6488,3/20/18 20:15,3/20/18 21:07,34.083526,-84.53918, 27 ,0,34.21954622,-84.52666761,34.1211249,-84.52341033
58ca644cd0bab479bc93deeb,5ab467f9dc4eec171789a381,b11c324e9d8022ba2a8e6488,3/22/18 12:25,3/22/18 13:34,34.083599,-84.538991, 26 ,0,34.22038665,-84.52482154,34.12131583,-84.52236822
58ca644cd0bab479bc93deeb,5abb815f3367d119cd6492c2,b11c324e9d8022ba2a8e6488,3/27/18 20:31,3/27/18 21:31,34.083726,-84.539168, 25 ,0,34.21985405,-84.52496167,34.12109979,-84.5235554
58ca644cd0bab479bc93deeb,5abcb8cd0fd3621a363977fc,b11c324e9d8022ba2a8e6488,3/28/18 20:40,3/28/18 21:36,34.083675,-84.539038, 25 ,0,34.21864345,-84.52389414,34.11992547,-84.5238227
5a138d7b6cffe52b33ed6fa6,5a73bc2b814bbc15daeed853,b11c324e9d8022ba2a8e6488,2/1/18 12:39,2/1/18 13:52,34.0837807,-84.5390627, 34 ,0,34.14881388,-84.59849749,34.02127529,-84.35930331
5a138d7b6cffe52b33ed6fa6,5a75afcf24bd11085ef1ad41,b11c324e9d8022ba2a8e6488,2/2/18 20:35,2/2/18 21:19,34.0836692,-84.5391501, 34 ,0,34.14820451,-84.59711585,34.02276263,-84.36134333
5a138d7b6cffe52b33ed6fa6,5a76b2e11565206c7c6a920d,b11c324e9d8022ba2a8e6488,2/3/18 16:43,2/3/18 18:21,34.083696,-84.5389527, 34 ,0,34.1482222,-84.59747264,34.02153942,-84.35964246
5a138d7b6cffe52b33ed6fa6,5a891cbd5a003b09c4914070,b11c324e9d8022ba2a8e6488,2/17/18 11:41,2/17/18 13:13,34.0836876,-84.5391255, 33 ,0,34.148013,-84.59596052,34.0222856,-84.35939432
5a138d7b6cffe52b33ed6fa6,5a8a6052fd1e4b0a00d5dd2a,b11c324e9d8022ba2a8e6488,2/18/18 15:09,2/18/18 16:27,34.0835879,-84.5390809, 33 ,0,34.14858921,-84.59733067,34.02153239,-84.3594399
5a138d7b6cffe52b33ed6fa6,5a8eb608a4e20b3d49f90787,b11c324e9d8022ba2a8e6488,2/21/18 22:12,2/21/18 23:36,34.0837478,-84.5391054, 34 ,0,34.14875904,-84.59771127,34.02161967,-84.35955502
5a138d7b6cffe52b33ed6fa6,5a915b8f11eb251b437f8deb,b11c324e9d8022ba2a8e6488,2/23/18 18:21,2/23/18 19:44,34.0836294,-84.5391729, 33 ,0,34.14850209,-84.59710741,34.02178129,-84.36091628
5a138d7b6cffe52b33ed6fa6,5a954c1f3db63f6a6575c4f9,b11c324e9d8022ba2a8e6488,2/26/18 18:52,2/26/18 19:49,34.0835929,-84.5390023, 34 ,0,34.14763567,-84.59561691,34.02223662,-84.36091908
5a138d7b6cffe52b33ed6fa6,5a97f9a972189910e1678340,b11c324e9d8022ba2a8e6488,2/28/18 18:04,2/28/18 18:48,34.0837567,-84.5390602, 34 ,0,34.14867775,-84.59744315,34.02151303,-84.35954577
5a138d7b6cffe52b33ed6fa6,5a9ba23863d29f03d060df78,b11c324e9d8022ba2a8e6488,3/3/18 14:54,3/3/18 15:53,34.0837567,-84.5390022, 36 ,0,34.14840589,-84.5953677,34.02200849,-84.36141122
5a138d7b6cffe52b33ed6fa6,5aa0d7f4848b6210f7f9bbfb,b11c324e9d8022ba2a8e6488,3/7/18 17:29,3/7/18 18:41,34.0837186,-84.5390025, 33 ,0,34.14920065,-84.59785763,34.02052347,-84.36152289
5a138d7b6cffe52b33ed6fa6,5aa27c8a7aebb31dd3d4111b,b11c324e9d8022ba2a8e6488,3/8/18 18:05,3/8/18 19:52,34.0836918,-84.5391393, 33 ,0,34.14832822,-84.5975937,34.02167995,-84.35766367
5a138d7b6cffe52b33ed6fa6,5aa37efa9f212b21a1bd429a,b11c324e9d8022ba2a8e6488,3/9/18 17:32,3/9/18 18:38,34.0838129,-84.5391757, 31 ,0,34.14755961,-84.59595986,34.02034581,-84.36025722
5a138d7b6cffe52b33ed6fa6,5aa62f69c00bcb0875ef2691,b11c324e9d8022ba2a8e6488,3/11/18 17:46,3/11/18 18:48,34.0836892,-84.5390692, 36 ,0,34.14750571,-84.59832972,34.02215471,-84.36121326
5a138d7b6cffe52b33ed6fa6,5aa775e16749cc0a765c00bb,b11c324e9d8022ba2a8e6488,3/12/18 17:23,3/12/18 18:12,34.0837307,-84.539092, 33 ,0,34.14777304,-84.59699496,34.0210131,-84.35910659
5a4a76f72c69b50f30ecf484,5a7402daff1a210714c8a2f1,b11c324e9d8022ba2a8e6488,2/1/18 14:10,2/1/18 14:48,34.0837354,-84.5390342, 34 ,79.52480677,34.07402944,-84.49104927,33.87123776,-84.43191204
5a4a76f72c69b50f30ecf484,5a764d99b8c6b606a6dddde8,b11c324e9d8022ba2a8e6488,2/3/18 8:46,2/3/18 9:36,34.0837934,-84.539301, 34 ,79.52480677,34.07331433,-84.48972833,33.87175616,-84.43438632
5a4a76f72c69b50f30ecf484,5a780329e22895064471fd29,b11c324e9d8022ba2a8e6488,2/4/18 15:30,2/4/18 16:13,34.0838439,-84.5392862, 34 ,79.52480677,34.07505616,-84.49026345,33.8707675,-84.43432404
5a4a76f72c69b50f30ecf484,5a7b965b39dbb206b5c07317,b11c324e9d8022ba2a8e6488,2/7/18 11:23,2/7/18 12:06,34.08369,-84.5390792, 33 ,79.52480677,34.07456948,-84.49120768,33.87229574,-84.43337346
5a4a76f72c69b50f30ecf484,5a80b5cfe4f57f07728a8e9f,b11c324e9d8022ba2a8e6488,2/11/18 9:41,2/11/18 10:21,34.0836908,-84.5391546, 37 ,79.52480677,34.07502321,-84.49123954,33.87079368,-84.43469727
5a4a76f72c69b50f30ecf484,5a83ce831189120abcc486d0,b11c324e9d8022ba2a8e6488,2/13/18 17:18,2/13/18 17:57,34.0837163,-84.5391233, 35 ,79.52480677,34.07401014,-84.49120135,33.87122532,-84.43320131
5a4a76f72c69b50f30ecf484,5a978f7a2a41e5116fd1e8c9,b11c324e9d8022ba2a8e6488,2/28/18 14:14,2/28/18 14:54,34.0838605,-84.5391535, 32 ,79.52480677,34.07438421,-84.49151109,33.86992194,-84.43235721
5a4a76f72c69b50f30ecf484,5aa61eb569dd7a14c975ed77,b11c324e9d8022ba2a8e6488,3/11/18 19:20,3/12/18 1:01,34.0837026,-84.5390672, 34 ,79.52480677,34.07514169,-84.49228416,33.87227836,-84.43303998
5a4a76f72c69b50f30ecf484,5aaf0f7cf9fecd0fed22839f,b11c324e9d8022ba2a8e6488,3/18/18 10:55,3/18/18 11:37,34.0837733,-84.5391394, 31 ,79.52480677,34.07463699,-84.49132476,33.87137838,-84.43371502
5a3c540b6aa2d305694c9af5,5a74020a32cdc00631335ec4,b11c324e9d8022ba2a8e6488,2/1/18 14:51,2/1/18 16:28,34.0836169,-84.5389441, 29 ,58.08834612,34.21824681,-84.528881,33.99663116,-84.52557978
5a3c540b6aa2d305694c9af5,5a7947aeacb78c069c23ccc6,b11c324e9d8022ba2a8e6488,2/5/18 14:48,2/5/18 16:03,34.0836647,-84.5390784, 28 ,58.08834612,34.21925301,-84.53181068,33.99758193,-84.52481058
5a3c540b6aa2d305694c9af5,5a813f588cca7406d1cd7af5,b11c324e9d8022ba2a8e6488,2/11/18 15:59,2/11/18 17:56,34.0837281,-84.5391171, 31 ,58.08834612,34.21847411,-84.5300717,33.99681382,-84.52661496
5a3c540b6aa2d305694c9af5,5a825c183d593206671c3ca9,b11c324e9d8022ba2a8e6488,2/12/18 15:06,2/12/18 15:56,34.0836747,-84.5391282, 37 ,58.08834612,34.2191821,-84.53034455,33.99566675,-84.52747619
5a3c540b6aa2d305694c9af5,5a83cd5b74841506a06af62b,b11c324e9d8022ba2a8e6488,2/13/18 14:44,2/13/18 15:59,34.0837523,-84.5391354, 30 ,58.08834612,34.21976721,-84.52850778,33.99569334,-84.52709943
5a3c540b6aa2d305694c9af5,5a865912b2e63f07e9a7e1d5,b11c324e9d8022ba2a8e6488,2/15/18 14:47,2/15/18 16:03,34.0836868,-84.5390921, 28 ,58.08834612,34.21961513,-84.52975209,33.99726576,-84.52594798
5a3c540b6aa2d305694c9af5,5a94ed480268890c78686cc7,b11c324e9d8022ba2a8e6488,2/26/18 14:46,2/26/18 15:57,34.0836128,-84.5389943, 28 ,58.08834612,34.21917065,-84.53080779,33.99686008,-84.52638039
5a3c540b6aa2d305694c9af5,5a963c0eb380f742e6dace1f,b11c324e9d8022ba2a8e6488,2/27/18 14:50,2/27/18 16:19,34.0836513,-84.5390294, 28 ,58.08834612,34.21800092,-84.52980686,33.99680225,-84.52811325
5a3c540b6aa2d305694c9af5,5ab1c0d960dc7b440a9f4f5d,b11c324e9d8022ba2a8e6488,3/20/18 14:57,3/20/18 16:25,34.083784,-84.539164, 27 ,58.08834612,34.21933743,-84.52851432,33.9964599,-84.52655604
5a3c540b6aa2d305694c9af5,5ab461f771578912141a3880,b11c324e9d8022ba2a8e6488,3/22/18 14:47,3/22/18 16:02,34.083637,-84.539078, 26 ,58.08834612,34.21714769,-84.53005004,33.99630207,-84.5281295
5a3c540b6aa2d305694c9af5,5ad549a647b0ba09c9f1de1a,b11c324e9d8022ba2a8e6488,4/16/18 14:53,4/16/18 15:59,34.083576,-84.538927, 23 ,58.08834612,34.21988833,-84.53177858,33.99555022,-84.52455107
5a3c540b6aa2d305694c9af5,5adf5759df51a608b05f8c1e,b11c324e9d8022ba2a8e6488,4/23/18 14:56,4/23/18 16:06,34.083656,-84.539077, 23 ,58.08834612,34.21884594,-84.53019174,33.99593351,-84.52537101
5a3c540b6aa2d305694c9af5,5afa463e4d6ee40858fbd357,b11c324e9d8022ba2a8e6488,5/14/18 14:53,5/14/18 16:02,34.083728,-84.539207, 22 ,58.08834612,34.21911732,-84.52923067,33.99627158,-84.52596847
5a3c540b6aa2d305694c9af5,5afe39481631c308674efd4f,b11c324e9d8022ba2a8e6488,5/17/18 14:45,5/17/18 15:57,34.083707,-84.539126, 22 ,58.08834612,34.21887568,-84.53005005,33.99735164,-84.52673132
5a3c540b6aa2d305694c9af5,5b04ed158f8a9c0838940e8a,b11c324e9d8022ba2a8e6488,5/22/18 14:47,5/22/18 16:04,34.083666,-84.539097, 21 ,58.08834612,34.21864441,-84.53044377,33.99654032,-84.52564279
5a3c540b6aa2d305694c9af5,5b6af4d0a00ae2095f01b58b,b11c324e9d8022ba2a8e6488,8/7/18 14:46,8/7/18 15:48,34.083683,-84.539166, 18 ,58.08834612,34.21878376,-84.53020933,33.99732774,-84.52692923
5a3c540b6aa2d305694c9af5,5b988655b71ec809b76bc846,b11c324e9d8022ba2a8e6488,9/11/18 15:06,9/11/18 16:24,34.08375549,-84.53903198, 19 ,58.08834612,34.21910184,-84.53058281,33.99632418,-84.52632511
5a3c540b6aa2d305694c9af5,5bba0931965c470acbd3ed19,b11c324e9d8022ba2a8e6488,10/5/18 14:42,10/5/18 15:43,34.08370972,-84.53907776, 19 ,58.08834612,34.21903653,-84.52995392,33.99753708,-84.5258317
5a3c540b6aa2d305694c9af5,5bee3d7ae9a61c0ac7a6cb88,b11c324e9d8022ba2a8e6488,11/15/18 14:51,11/15/18 15:55,34.08365631,-84.53912354, 20 ,58.08834612,34.21766146,-84.53030849,33.99522546,-84.52680311
5a3c540b6aa2d305694c9af5,5bfdfc61e1d3d10a4992edd0,b11c324e9d8022ba2a8e6488,11/27/18 14:49,11/27/18 15:58,34.08362579,-84.53910828, 19 ,58.08834612,34.21859935,-84.52980487,33.99603391,-84.52653786
59ad112f6cffe5215926b303,5a741a5232cdc06e765d2bdb,b11c324e9d8022ba2a8e6488,2/1/18 15:05,2/1/18 15:53,34.0837567,-84.5390616, 44 ,56.53826149,34.4804754,-84.35433711,34.00755945,-84.46158503
59ad112f6cffe5215926b303,5a76bb1049c43d536ece0222,b11c324e9d8022ba2a8e6488,2/3/18 16:46,2/3/18 17:35,34.0839353,-84.5392558, 44 ,56.53826149,34.48204844,-84.35439361,34.00678064,-84.46302878
59ad112f6cffe5215926b303,5a7fd7272337b109a942d158,b11c324e9d8022ba2a8e6488,2/10/18 11:41,2/10/18 12:15,34.0837051,-84.5389466, 44 ,56.53826149,34.47973564,-84.35482509,34.006041,-84.46011742
